Sample_name	Group	Time_d	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68
11_D2	D2	11	0.001774	0.000502	0.087618	0.027794	0.044326	0.003368	0.091296	0.019559	0.00179	0.000807	0.003704	0.029061	0.007118	0.002519	0.010894	0.012498	0.000166	0.000672	0.00315	0.016232	0.006316	0.001759	0.000564	0.001898	0.003181	0.001298	0.000414	0.001536	0.016103	0.128245	0.006202	0.009611	0.000409	0.004273	0.000378	0.00165	0.000403	0.000202	0.00091	0.000848	0.000791	0.001267	0.001919	0.154182	0.042195	0.026475	0.000476	0.096882	0.00029	0.001293	0.020821	0.004356	0.008313	0.000331	0.00106	0.030794	0.007009	0.001774	0.000083	0.008727	0.00134	0.000295	0.014324	0.000202	0.023474	0.000067	0.000176	0.000036
12_D2	D2	12	0.00552	0.000383	0.066072	0.024569	0.064754	0.004346	0.108709	0.031831	0.002696	0.001123	0.00384	0.06098	0.018042	0.002084	0.017455	0.024911	0.000112	0.000996	0.003228	0.011608	0.006557	0.002012	0.00048	0.003462	0.004504	0.000281	0.000071	0.000919	0.015086	0.12146	0.00836	0.007344	0.000409	0.003656	0.000383	0.001037	0.000388	0.000174	0.001552	0.000587	0.000776	0.00189	0.004489	0.117559	0.014151	0.025069	0.000158	0.097622	0.000214	0.004101	0.021239	0.003319	0.006833	0.000266	0.001752	0.028598	0.001614	0.00073	0.000041	0.007691	0.002283	0.00026	0.013395	0.000332	0.013502	0.000031	0.000082	0.00002
14_D2	D2	14	0.051649	0.000542	0.051593	0.022124	0.103688	0.02665	0.087273	0.020579	0.005694	0.001184	0.017223	0.038198	0.011599	0.00454	0.024758	0.010244	0.000206	0.00162	0.005112	0.009918	0.005358	0.004716	0.004646	0.006065	0.009808	0.00013	0.000055	0.000788	0.014609	0.084128	0.016134	0.003246	0.000753	0.003913	0.000567	0.001952	0.000612	0.000211	0.003672	0.001244	0.001681	0.002799	0.003803	0.090379	0.015497	0.048819	0.000135	0.068927	0.000156	0.003883	0.022942	0.005102	0.008147	0.000748	0.001686	0.02991	0.001104	0.000502	0.000055	0.010726	0.009101	0.002117	0.003176	0.001726	0.009763	0.00001	0.000085	0.00002
15_D2	D2	15	0.053486	0.000633	0.062817	0.02623	0.067147	0.033912	0.080304	0.018114	0.005924	0.00139	0.022085	0.037708	0.013421	0.003044	0.031795	0.012006	0.00011	0.000942	0.008385	0.014632	0.005973	0.007592	0.009291	0.006252	0.006746	0.00011	0.000045	0.000593	0.012769	0.094393	0.012749	0.006501	0.000742	0.002984	0.000184	0.001784	0.000643	0.000264	0.001694	0.001091	0.000702	0.00136	0.003423	0.087513	0.019215	0.041116	0.000194	0.085271	0.000189	0.003134	0.024586	0.004309	0.009241	0.000533	0.001793	0.020964	0.000777	0.000204	0.000035	0.00826	0.009142	0.000832	0.002132	0.000802	0.007687	0.00001	0.000085	0.000005
17_D2	D2	17	0.04194	0.000387	0.044092	0.031453	0.046546	0.032926	0.05272	0.01054	0.018063	0.001616	0.026049	0.020922	0.00834	0.003328	0.122684	0.01976	0.000033	0.00089	0.047617	0.010597	0.002759	0.04634	0.004883	0.030626	0.009134	0.000215	0.000038	0.000536	0.00594	0.054503	0.00515	0.003104	0.000856	0.003644	0.000191	0.001191	0.000354	0.000134	0.002707	0.000937	0.001023	0.005165	0.012271	0.080763	0.012807	0.01767	0.000172	0.065775	0.000297	0.00627	0.024614	0.003453	0.008847	0.000445	0.006882	0.010143	0.000354	0.0001	0.000038	0.006843	0.013166	0.000421	0.001521	0.000583	0.00647	0.00001	0.00011	0.000038
18_D2	D2	18	0.058363	0.000356	0.046876	0.033386	0.050424	0.033382	0.037816	0.008329	0.020419	0.001674	0.016155	0.01116	0.010587	0.004971	0.142795	0.014556	0.000033	0.000868	0.046492	0.013632	0.002372	0.04422	0.002002	0.03462	0.016221	0.000289	0.000028	0.000389	0.004079	0.055143	0.003605	0.002153	0.000721	0.007807	0.000142	0.001608	0.000275	0.000171	0.004345	0.001172	0.001741	0.006228	0.01578	0.066	0.016311	0.013745	0.000085	0.056395	0.000261	0.008879	0.024379	0.001968	0.006237	0.000285	0.007523	0.008689	0.000232	0.000095	0.000014	0.004824	0.02021	0.000498	0.000987	0.000692	0.004188	0.000024	0.000057	0.000038
19_D2	D2	19	0.051545	0.00071	0.050826	0.025288	0.044195	0.044166	0.026733	0.008971	0.022869	0.00262	0.028495	0.024127	0.015979	0.008418	0.12523	0.013129	0.000108	0.002473	0.01115	0.02089	0.002806	0.020925	0.014608	0.022027	0.005519	0.000191	0.000377	0.000803	0.005852	0.079037	0.002571	0.003771	0.000588	0.004437	0.00047	0.002899	0.00049	0.000166	0.006929	0.002267	0.003036	0.006234	0.016655	0.071569	0.021204	0.030885	0.00024	0.071799	0.000382	0.009265	0.015112	0.001293	0.007669	0.000681	0.006141	0.00951	0.000367	0.000054	0.000073	0.005783	0.005005	0.000627	0.000808	0.000828	0.009892	0.000069	0.000127	0.000039
21_D2	D2	21	0.09148	0.001187	0.051699	0.019766	0.059442	0.060405	0.026982	0.013126	0.008487	0.002553	0.036661	0.019319	0.018991	0.01333	0.041245	0.016568	0.000164	0.004256	0.010111	0.018783	0.003983	0.012734	0.017541	0.016563	0.006898	0.000248	0.000209	0.000959	0.007693	0.10395	0.002091	0.003606	0.000735	0.005582	0.000795	0.015813	0.00439	0.002145	0.01543	0.008229	0.008095	0.007981	0.012182	0.031233	0.005294	0.03686	0.000298	0.0708	0.000288	0.013379	0.016056	0.001182	0.006819	0.000656	0.004639	0.010971	0.000174	0.00007	0.000045	0.009297	0.007787	0.001028	0.00078	0.000988	0.008726	0.00005	0.000114	0.00006
22_D2	D2	22	0.046566	0.00138	0.042148	0.02475	0.076781	0.036122	0.030513	0.021702	0.017066	0.002973	0.018183	0.025892	0.02676	0.015651	0.098761	0.021191	0.000164	0.003668	0.012569	0.013566	0.005629	0.018436	0.009377	0.01859	0.004085	0.000065	0.000134	0.000879	0.008642	0.088734	0.002621	0.002869	0.000278	0.004219	0.000606	0.012365	0.003187	0.00141	0.017453	0.007302	0.007848	0.010454	0.016093	0.024606	0.002631	0.053699	0.000213	0.059973	0.000228	0.012588	0.017215	0.001668	0.004274	0.000864	0.007113	0.012593	0.000179	0.000045	0.000025	0.008553	0.003296	0.000372	0.000908	0.000665	0.010444	0.000035	0.000099	0.000035
23_D2	D2	23	0.035599	0.001096	0.037378	0.021488	0.054114	0.031308	0.026954	0.015236	0.023533	0.001494	0.020431	0.023808	0.028197	0.017188	0.156113	0.023262	0.000162	0.002615	0.012169	0.011157	0.005367	0.028482	0.008675	0.024526	0.004237	0.000088	0.000315	0.000831	0.003681	0.088381	0.001406	0.003534	0.000103	0.003101	0.000595	0.012337	0.002998	0.001425	0.018947	0.007987	0.007112	0.011196	0.020004	0.013157	0.001882	0.049813	0.000187	0.052069	0.0003	0.009206	0.016121	0.000983	0.004782	0.000664	0.008655	0.008095	0.000103	0.000039	0.000034	0.007933	0.003942	0.000177	0.000619	0.000344	0.022152	0.000034	0.000059	0.00002
24_D2	D2	24	0.005771	0.001566	0.036028	0.022331	0.03615	0.010436	0.02028	0.015498	0.023717	0.001606	0.005894	0.031935	0.032444	0.019282	0.197618	0.028279	0.000396	0.0056	0.016364	0.012336	0.005947	0.040879	0.002692	0.031926	0.003559	0.000152	0.000597	0.002462	0.002663	0.081493	0.001385	0.004719	0.000054	0.006608	0.001845	0.010921	0.002095	0.001048	0.019492	0.006535	0.009183	0.01469	0.026379	0.00675	0.001062	0.048221	0.000206	0.047134	0.000338	0.011694	0.014249	0.001141	0.003099	0.000871	0.011743	0.005752	0.000127	0.000054	0.000064	0.005463	0.001733	0.000308	0.00048	0.000294	0.03826	0.00001	0.000083	0.00001
25_D2	D2	25	0.013261	0.001627	0.029195	0.032357	0.041066	0.014021	0.02236	0.023879	0.02311	0.002905	0.008966	0.046436	0.041066	0.024579	0.172835	0.036386	0.000375	0.006288	0.019012	0.011584	0.006963	0.032756	0.002633	0.022202	0.005311	0.000138	0.000256	0.0022	0.011254	0.045554	0.001568	0.002998	0.000108	0.007397	0.001563	0.011076	0.00216	0.000833	0.023909	0.007516	0.01085	0.015638	0.029467	0.007121	0.001075	0.044834	0.000311	0.040814	0.000607	0.01409	0.021729	0.001287	0.00286	0.001815	0.013049	0.005469	0.000148	0.000064	0.000049	0.003595	0.002633	0.000473	0.000764	0.000814	0.020649	0.00001	0.000069	0.00001
28_D2	D2	28	0.019802	0.001768	0.030661	0.021886	0.047075	0.014632	0.019792	0.027555	0.019348	0.002252	0.008118	0.103844	0.027456	0.012735	0.14089	0.029525	0.00003	0.001314	0.011886	0.009708	0.005639	0.026839	0.00117	0.015639	0.005269	0.000094	0.000015	0.000365	0.027466	0.068472	0.002395	0.001881	0.000069	0.002958	0.000217	0.003279	0.000617	0.000207	0.010597	0.003126	0.002973	0.010439	0.018597	0.002647	0.000751	0.100935	0.00004	0.043312	0.000119	0.005901	0.011387	0.001027	0.001091	0.00076	0.007629	0.00759	0.000074	0.000015	0.00002	0.000884	0.007911	0.000286	0.000449	0.000909	0.047544	0.00003	0.000064	0.000025
29_D2	D2	29	0.011368	0.003008	0.039282	0.05761	0.035988	0.006921	0.009839	0.009062	0.029987	0.00276	0.005743	0.040143	0.020588	0.013915	0.119811	0.017249	0.000099	0.002345	0.027974	0.008439	0.002656	0.028479	0.0098	0.017541	0.003403	0.001073	0.000277	0.000618	0.006802	0.103373	0.001459	0.01672	0.000089	0.002597	0.00043	0.010091	0.002048	0.000846	0.017591	0.006465	0.007242	0.010824	0.014613	0.001237	0.000242	0.1222	0.000074	0.023052	0.002028	0.009147	0.019302	0.000688	0.000767	0.001148	0.007311	0.010388	0.000059	0.000015	0	0.001177	0.000881	0.000895	0.000208	0.000831	0.07113	0.000005	0.00004	0.000005
30_D2	D2	30	0.012156	0.002753	0.06173	0.041158	0.033882	0.008456	0.014084	0.006625	0.02365	0.002516	0.005841	0.036156	0.013468	0.008594	0.09309	0.012289	0.000143	0.00224	0.021958	0.015037	0.001776	0.022599	0.007819	0.011292	0.004583	0.000622	0.000192	0.000937	0.005293	0.165619	0.001648	0.022318	0.00002	0.004751	0.000498	0.005683	0.001164	0.000577	0.010177	0.003611	0.004292	0.005506	0.008248	0.000696	0.000207	0.145437	0.000138	0.028164	0.001302	0.006221	0.017868	0.001835	0.000553	0.000893	0.004489	0.007035	0.000079	0.000035	0.000035	0.00074	0.001978	0.00076	0.000173	0.00151	0.074763	0.00001	0.000015	0.000015
31_D2	D2	31	0.042762	0.000357	0.044444	0.031688	0.025379	0.017388	0.00771	0.00253	0.001501	0.000896	0.009583	0.03469	0.003784	0.001434	0.044935	0.005003	0.000186	0.001358	0.014943	0.00791	0.000705	0.010984	0.012794	0.001944	0.008329	0.000396	0.000243	0.001997	0.001444	0.09789	0.000553	0.003259	0.000024	0.004484	0.000648	0.000748	0.00031	0.000157	0.002759	0.000253	0.001491	0.00295	0.004374	0.000391	0.000467	0.250746	0.000524	0.024774	0.0001	0.002692	0.039908	0.000472	0.000057	0.000343	0.000982	0.010045	0.000062	0.000029	0.000138	0.00101	0.005794	0.000052	0.000219	0.000801	0.202966	0.000024	0.000095	0.000091
35_D2	D2	35	0.00705	0.001916	0.050674	0.047485	0.008715	0.00646	0.004786	0.003339	0.045133	0.004374	0.003295	0.06582	0.009392	0.004839	0.074234	0.005942	0.000465	0.006199	0.062002	0.011284	0.001137	0.0377	0.005018	0.039244	0.006789	0.001065	0.000339	0.003586	0.003973	0.080438	0.000644	0.009765	0.000029	0.010089	0.002323	0.001258	0.000431	0.000387	0.005962	0.000692	0.003189	0.012228	0.016549	0.000973	0.000339	0.140519	0.000348	0.009513	0.001437	0.013917	0.011793	0.000315	0.000126	0.0009	0.006305	0.003044	0.000189	0.000068	0.000189	0.000203	0.002787	0.001263	0.000184	0.002516	0.136551	0.000058	0.000111	0.000116
36_D2	D2	36	0.000771	0.000149	0.024259	0.034615	0.006991	0.001249	0.019602	0.093118	0.003785	0.001065	0.000897	0.128047	0.026545	0.018537	0.05495	0.046754	0.00053	0.002348	0.014897	0.007	0.044113	0.013494	0.00041	0.005602	0.000598	0.000019	0.00001	0.000309	0.090631	0.002227	0.005356	0.000304	0.000014	0.001895	0.001856	0.002435	0.000747	0.000381	0.004657	0.002844	0.000906	0.005375	0.010891	0.076727	0.061463	0.07894	0.000063	0.002642	0.00014	0.004267	0.03151	0.000574	0.01009	0.000178	0.004937	0.000685	0.000776	0.000116	0.000477	0.013176	0.000371	0.000029	0.002444	0.000111	0.026993	0.000304	0.000858	0.000945
37_D2	D2	37	0.002697	0.000078	0.034104	0.021775	0.023402	0.002214	0.034104	0.087487	0.007858	0.000625	0.000767	0.078954	0.03168	0.02027	0.051911	0.031607	0.000391	0.002575	0.013629	0.00733	0.053553	0.010839	0.001143	0.008806	0.003753	0.000127	0.000015	0.001036	0.092539	0.012808	0.010985	0.000205	0	0.004672	0.002297	0.00347	0.000577	0.00023	0.006191	0.003484	0.001935	0.001833	0.006876	0.062496	0.058015	0.093214	0.000039	0.028568	0.000039	0.004466	0.025127	0.000293	0.007472	0.000127	0.00455	0.00041	0.000137	0.000059	0.000381	0.004393	0.001236	0.000015	0.003821	0.000088	0.023544	0.000054	0.000391	0.00023
38_D2	D2	38	0.002136	0.000159	0.088607	0.017848	0.012795	0.00117	0.016479	0.058452	0.012143	0.000846	0.000811	0.044204	0.037672	0.023429	0.032843	0.016489	0.000299	0.002056	0.013561	0.014343	0.041844	0.009529	0.000767	0.012003	0.001991	0.00008	0.00003	0.000528	0.063287	0.168407	0.007776	0.011361	0.00001	0.003535	0.001643	0.00576	0.001026	0.000408	0.008045	0.006124	0.00225	0.002225	0.004525	0.07167	0.051005	0.04969	0.00001	0.010116	0.001429	0.006188	0.014796	0.000214	0.012859	0.000169	0.001892	0.004247	0.000119	0.00002	0.000224	0.010086	0.000199	0.00005	0.005217	0.000199	0.009823	0.00002	0.000159	0.0001
39_D2	D2	39	0.000413	0.000025	0.021999	0.011499	0.011622	0.00031	0.04157	0.06153	0.002202	0.000206	0.00028	0.052912	0.016361	0.026724	0.017241	0.01054	0.000103	0.000718	0.003063	0.001627	0.062887	0.004139	0.000103	0.003195	0.000216	0.00001	0.000005	0.000049	0.093184	0.003313	0.007409	0.000216	0.00002	0.000295	0.000103	0.001716	0.000418	0.000177	0.003117	0.002429	0.000536	0.001347	0.002709	0.197086	0.147222	0.059347	0.00001	0.026822	0.000079	0.001327	0.035612	0.001126	0.018121	0.000079	0.001155	0.000457	0.000285	0.000103	0.000064	0.02166	0.000128	0.00002	0.012865	0.000029	0.007718	0.000015	0.000118	0.000015
43_D2	D2	43	0.001531	0.000596	0.101679	0.009873	0.007122	0.000871	0.010149	0.060553	0.009258	0.001024	0.000581	0.068752	0.018427	0.024924	0.024643	0.01541	0.000635	0.001649	0.006511	0.019598	0.036209	0.004444	0.000404	0.011482	0.001299	0.000044	0.00003	0.000197	0.117128	0.147377	0.008234	0.018811	0.00002	0.001019	0.000409	0.004474	0.000704	0.000221	0.010095	0.007319	0.001462	0.003957	0.005148	0.079201	0.049424	0.037327	0.00002	0.009041	0.003509	0.007255	0.010109	0.000098	0.011448	0.00065	0.001398	0.002668	0.000187	0.000084	0.000108	0.014509	0.000098	0.000167	0.003755	0.000463	0.003987	0.000044	0.000138	0.000039
44_D2	D2	44	0.000555	0.000083	0.040296	0.010175	0.008412	0.000216	0.010789	0.081025	0.006742	0.000761	0.000265	0.095093	0.021813	0.020561	0.026385	0.01947	0.000687	0.001252	0.006585	0.009163	0.032754	0.005294	0.000069	0.006531	0.00029	0.000025	0	0.000123	0.189087	0.012782	0.009517	0.000707	0.000025	0.000344	0.000265	0.003275	0.000712	0.000314	0.008692	0.005898	0.0008	0.003015	0.005583	0.110557	0.078304	0.044475	0.000005	0.028693	0.000088	0.002283	0.013823	0.000363	0.02168	0.000147	0.002112	0.000683	0.000216	0.000049	0.000113	0.019475	0.000079	0.000064	0.024848	0.00027	0.005127	0.000039	0.000044	0.000034
45_D2	D2	45	0.000835	0.0001	0.017684	0.014674	0.006645	0.000375	0.026544	0.073332	0.005205	0.000405	0.0003	0.051173	0.016984	0.009235	0.027114	0.011429	0.001615	0.001825	0.004755	0.00109	0.025839	0.00583	0.000055	0.00788	0.000455	0.000005	0	0.000115	0.216375	0.001395	0.020444	0.00007	0.00002	0.000475	0.00038	0.00126	0.00034	0.000185	0.002965	0.00173	0.000515	0.001745	0.006015	0.155833	0.11475	0.057182	0.00001	0.006755	0.000065	0.001315	0.014689	0.00044	0.019319	0.000105	0.002155	0.00046	0.0002	0.00012	0.000135	0.019524	0.000295	0.00011	0.034268	0.00014	0.00622	0.000045	0.000375	0.00008
46_D2	D2	46	0.000876	0.000098	0.0237	0.024874	0.002016	0.00068	0.008361	0.088335	0.015876	0.000846	0.000548	0.070707	0.027526	0.015245	0.055712	0.026757	0.000597	0.00159	0.014731	0.003826	0.023382	0.009766	0.000078	0.017109	0.000631	0.00001	0.000005	0.000298	0.160407	0.000876	0.014365	0.000078	0.000029	0.001071	0.000499	0.002304	0.000479	0.000196	0.005431	0.003924	0.00113	0.004829	0.019918	0.1375	0.06785	0.0462	0.00002	0.00249	0.000161	0.003254	0.016307	0.000524	0.027056	0.000181	0.004051	0.000259	0.000279	0.000103	0.000157	0.0248	0.000396	0.000044	0.013445	0.000083	0.0048	0.000083	0.000161	0.000078
49_D2	D2	49	0.002068	0.000252	0.034367	0.013564	0.002471	0.001379	0.003986	0.089347	0.008292	0.002728	0.000694	0.047076	0.05048	0.023657	0.111135	0.051324	0.00151	0.00168	0.009637	0.009899	0.036726	0.012258	0.000092	0.013219	0.003248	0.000024	0.00001	0.00083	0.046508	0.007709	0.003976	0.000272	0.000044	0.005301	0.000476	0.002821	0.000898	0.000485	0.002966	0.002602	0.000723	0.0102	0.035959	0.13001	0.077089	0.058975	0.000034	0.005894	0.001219	0.001427	0.009287	0.000146	0.014972	0.000728	0.005394	0.000398	0.000233	0.000175	0.000262	0.02374	0.001549	0.000092	0.004957	0.000286	0.009559	0.00015	0.000442	0.000087
50_D2	D2	50	0.003917	0.000288	0.086275	0.014503	0.002239	0.002857	0.003596	0.131481	0.002613	0.003255	0.002368	0.04839	0.061809	0.008074	0.049732	0.036581	0.000623	0.000657	0.007705	0.023219	0.024341	0.002421	0.000652	0.002167	0.003011	0.000067	0.000014	0.000264	0.086448	0.119821	0.003102	0.013146	0.000005	0.002757	0.000129	0.001112	0.000259	0.000149	0.002263	0.00117	0.000921	0.006343	0.021896	0.064509	0.038921	0.038346	0.000053	0.00514	0.00232	0.001026	0.014676	0.000129	0.009172	0.000532	0.001592	0.001688	0.000139	0.000086	0.000048	0.012106	0.001913	0.000062	0.018904	0.000158	0.005533	0.000038	0.000259	0.00001
51_D2	D2	51	0.000264	0.000107	0.007963	0.006459	0.01099	0.000088	0.025084	0.089879	0.001421	0.000288	0.000107	0.059283	0.023722	0.012112	0.02338	0.022213	0.000264	0.0002	0.002802	0.000913	0.047722	0.001953	0.000039	0.001074	0.000312	0.000024	0	0.000054	0.094102	0.001948	0.004345	0.000264	0.00002	0.000415	0.000034	0.000625	0.000078	0.000054	0.001235	0.000962	0.000137	0.001626	0.010267	0.207581	0.140194	0.055675	0	0.014402	0.000059	0.000259	0.016907	0.000923	0.029166	0.000098	0.000786	0.001025	0.001225	0.000293	0.000039	0.025841	0.000103	0.000024	0.04078	0.000029	0.009642	0.000024	0.000093	0.000005
52_D2	D2	52	0.000438	0.000059	0.003876	0.004044	0.002394	0.000118	0.009372	0.057762	0.001024	0.000591	0.000128	0.045676	0.024389	0.059476	0.026418	0.016381	0.00066	0.000256	0.001532	0.000483	0.12036	0.002364	0.00002	0.001266	0.000177	0.000015	0.00001	0.000113	0.043991	0.001088	0.001837	0.000074	0.000005	0.000335	0.000064	0.001926	0.000266	0.000084	0.002763	0.002467	0.000153	0.001389	0.006275	0.23215	0.197054	0.042356	0.000034	0.00397	0.000025	0.000241	0.006856	0.000113	0.017287	0.000187	0.000793	0.000428	0.000345	0.000108	0.000084	0.030782	0.000089	0.000015	0.016721	0.000044	0.008013	0	0.000172	0.000015
53_D2	D2	53	0.004065	0.000583	0.078344	0.026229	0.018976	0.001644	0.00545	0.031884	0.00143	0.005047	0.001624	0.027131	0.007687	0.018996	0.010806	0.006935	0.000299	0.000952	0.002855	0.052803	0.029214	0.00279	0.000344	0.002884	0.001764	0.000229	0.000075	0.000618	0.028745	0.051288	0.001923	0.000364	0.000159	0.001609	0.000324	0.002596	0.000399	0.000125	0.001744	0.003572	0.000697	0.0015	0.002122	0.220775	0.087252	0.006591	0.000154	0.069218	0.000299	0.001226	0.006721	0.000349	0.023898	0.001983	0.001216	0.001968	0.000857	0.000478	0.000214	0.018448	0.001231	0.000453	0.11375	0.000737	0.003054	0.0001	0.000159	0.00005
56_D2	D2	56	0.006639	0.000428	0.109058	0.052618	0.052102	0.004051	0.017834	0.009615	0.011478	0.007358	0.003132	0.013	0.013958	0.004722	0.01818	0.007932	0.000263	0.001843	0.009644	0.062043	0.005141	0.006444	0.000423	0.0066	0.006167	0.000277	0.000238	0.001683	0.00551	0.104802	0.00108	0.000788	0.002237	0.004183	0.000554	0.002378	0.000676	0.000326	0.002223	0.001406	0.001342	0.003117	0.01085	0.130486	0.059256	0.014756	0.000331	0.115891	0.000185	0.003755	0.017547	0.000287	0.013827	0.001328	0.003132	0.009134	0.000691	0.00053	0.000107	0.012946	0.003263	0.000817	0.00696	0.002033	0.028193	0.000034	0.000141	0.000029
57_D2	D2	57	0.007713	0.001212	0.063152	0.049245	0.047966	0.002491	0.021035	0.00811	0.013154	0.007866	0.003305	0.017236	0.009356	0.004244	0.087051	0.009456	0.000081	0.001202	0.027444	0.044029	0.003641	0.03177	0.000628	0.020455	0.006093	0.000508	0.000086	0.000829	0.007248	0.072129	0.002319	0.001174	0.001025	0.003449	0.00035	0.002654	0.000699	0.000273	0.001883	0.00195	0.000929	0.002419	0.016374	0.092584	0.039013	0.041815	0.00012	0.084498	0.000311	0.003942	0.029485	0.00035	0.008886	0.001471	0.007468	0.008134	0.00035	0.000417	0.000043	0.011923	0.001107	0.000872	0.007358	0.004335	0.051171	0.000014	0.000096	0.000005
58_D2	D2	58	0.005963	0.001857	0.045419	0.068036	0.02995	0.002326	0.012107	0.004779	0.018487	0.008777	0.002037	0.040024	0.005059	0.002084	0.121408	0.007834	0.000142	0.001322	0.048531	0.026402	0.001843	0.049682	0.000488	0.024171	0.004481	0.00036	0.000033	0.000886	0.003548	0.054026	0.001175	0.000971	0.000545	0.002818	0.000374	0.001596	0.000488	0.000251	0.001459	0.000654	0.000957	0.002264	0.01484	0.042459	0.018819	0.069301	0.00009	0.055911	0.000242	0.003614	0.024673	0.000261	0.004358	0.001284	0.008299	0.005755	0.000066	0.000062	0.000062	0.00629	0.001355	0.000857	0.004277	0.00873	0.12273	0.000009	0.000033	0.000014
59_D2	D2	59	0.004568	0.00238	0.031243	0.0868	0.033715	0.001693	0.01749	0.004155	0.023261	0.00817	0.00164	0.080803	0.003712	0.001308	0.128406	0.00844	0.000115	0.000688	0.045074	0.018375	0.00112	0.042611	0.000289	0.020534	0.00278	0.000178	0.000029	0.000466	0.003712	0.036365	0.000962	0.000332	0.000505	0.001813	0.000226	0.000736	0.000327	0.000197	0.001111	0.000346	0.000755	0.002794	0.013898	0.021111	0.008675	0.079544	0.000048	0.054109	0.000269	0.002635	0.022308	0.000269	0.001101	0.001327	0.006728	0.004641	0.000101	0.000053	0.000053	0.003073	0.000894	0.000587	0.00302	0.010724	0.144545	0.000024	0.000038	0
60_D2	D2	60	0.003643	0.001413	0.015751	0.087413	0.038787	0.001374	0.031701	0.009744	0.04026	0.002792	0.001035	0.188253	0.005265	0.001558	0.133422	0.016099	0.000035	0.000642	0.041121	0.008968	0.001503	0.035717	0.000139	0.015736	0.003056	0.000114	0.000015	0.000328	0.010605	0.015248	0.001383	0.000114	0.000358	0.002155	0.000139	0.000841	0.000368	0.000209	0.001364	0.000562	0.000771	0.005046	0.016731	0.012173	0.004434	0.087125	0.000045	0.034821	0.000229	0.002966	0.020006	0.000657	0.000707	0.000901	0.006728	0.002653	0.000119	0.000075	0.000025	0.001996	0.001573	0.000428	0.002817	0.002518	0.075201	0	0.000025	0
